datetime,B03,B06,B12,B15,B17,B20,Biomass,Fossil Brown coal,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river,Nuclear,Solar,Wind Onshore
2020-01-04 09:00:00+00:00,213.75,,8.28,276.93,24.14,118.91,235.84,2615.87,305.04,189.88,195.11,110.71,3447.68,185.61,206.64
2020-01-04 10:00:00+00:00,218.22,10.6,8.25,278.82,24.32,121.09,237.82,2723.94,303.11,197.67,17.14,111.82,3443.99,195.91,208.14
2020-01-04 11:00:00+00:00,216.34,10.62,8.23,281.07,24.35,126.39,237.29,2889.01,306.66,197.06,228.33,111.83,3459.12,168.2,220.26
2020-01-04 12:00:00+00:00,216.4,10.61,12.06,278.86,24.31,120.72,237.18,2939.11,300.31,195.65,432.6,111.49,3460.71,105.26,216.96
2020-01-04 13:00:00+00:00,215.35,10.62,12.05,281.61,,121.86,237.25,2978.61,301.58,190.56,415.71,,3459.24,53.97,233.58
2020-01-04 14:00:00+00:00,218.49,,55.46,281.91,24.32,123.26,237.31,3048.73,302.26,193.51,222.93,110.99,3461.67,17.11,246.7
2020-01-04 15:00:00+00:00,214.01,,91.01,282.68,24.46,124.12,238.21,3014.84,305.62,189.3,211.15,109.6,3463.19,9.74,257.15
2020-01-04 16:00:00+00:00,209.62,10.63,88.93,284.66,24.26,125.25,233.75,3079.95,309.88,191.48,288.58,108.54,3461.77,0.0,257.01
2020-01-04 17:00:00+00:00,214.64,,115.45,283.24,24.24,123.88,234.67,3170.13,310.88,193.69,252.14,105.52,3460.73,,266.42
2020-01-04 18:00:00+00:00,215.32,,139.49,284.35,24.26,126.94,235.67,3157.03,314.36,197.18,83.96,104.96,3462.13,,263.47
2020-01-04 19:00:00+00:00,217.83,10.64,51.0,284.24,24.24,126.9,235.74,3190.5,307.76,196.22,0.0,107.83,3462.48,,234.92
2020-01-04 20:00:00+00:00,216.71,10.63,12.83,283.45,24.18,122.9,235.68,3221.44,297.44,200.63,,109.21,3459.44,,244.46
2020-01-04 21:00:00+00:00,215.37,10.6,83.96,274.74,24.22,100.94,234.46,3184.61,270.91,194.36,,105.32,3458.12,,236.56
2020-01-04 22:00:00+00:00,212.88,,14.03,273.88,23.97,99.96,235.17,3158.96,268.07,192.62,,110.22,3459.67,,244.16
2020-01-04 23:00:00+00:00,207.06,10.59,12.29,273.14,24.06,98.01,234.13,3009.66,261.17,191.11,,110.36,3461.06,,243.83
2020-01-05 00:00:00+00:00,209.65,,11.98,273.31,24.09,97.73,233.54,2998.27,262.23,194.07,0.48,111.5,3463.26,,248.24
2020-01-05 01:00:00+00:00,215.24,,11.97,273.64,24.08,98.24,234.59,3072.44,270.94,200.33,305.45,,3461.73,,241.79
2020-01-05 02:00:00+00:00,215.19,,11.95,273.4,24.06,98.87,234.33,3057.6,276.36,195.17,829.96,109.28,3463.07,,232.77
2020-01-05 03:00:00+00:00,214.88,,11.91,273.34,24.12,100.47,234.84,3075.43,277.52,195.36,1046.78,109.29,3462.59,,224.57
2020-01-05 04:00:00+00:00,214.17,,11.93,270.33,24.09,100.36,236.65,3045.27,280.28,196.56,741.21,110.39,3464.31,,208.05
2020-01-05 05:00:00+00:00,213.37,10.61,16.94,275.31,24.58,113.16,238.05,3085.48,292.96,196.66,315.14,111.09,3463.63,,205.07
2020-01-05 06:00:00+00:00,214.86,10.62,35.5,276.28,24.84,114.82,238.23,3207.36,295.65,201.35,5.01,110.93,3460.58,8.4,202.47
2020-01-05 07:00:00+00:00,215.46,10.64,34.22,279.78,24.32,120.21,238.58,3284.15,396.55,200.42,0.0,109.89,3461.23,65.53,190.02
2020-01-05 08:00:00+00:00,207.66,10.65,16.35,282.31,24.44,121.6,238.07,3330.77,634.93,191.45,,111.14,3462.71,340.29,161.0
2020-01-05 09:00:00+00:00,199.38,10.67,47.97,283.33,24.34,119.06,238.42,3412.34,933.7,184.49,,107.98,,641.2,143.89
2020-01-05 10:00:00+00:00,212.45,10.68,68.77,283.73,24.42,117.7,234.01,3581.25,1028.39,197.03,,107.02,3460.61,823.42,115.55
2020-01-05 11:00:00+00:00,214.42,10.69,13.29,286.86,24.33,124.39,220.47,3644.21,1047.52,197.74,,110.28,3457.16,791.59,94.04
2020-01-05 12:00:00+00:00,212.27,10.68,12.05,285.0,24.32,121.59,221.27,3537.19,1041.07,202.36,,110.38,3459.6,609.1,75.21
2020-01-05 13:00:00+00:00,209.84,10.67,12.08,283.11,24.34,118.44,221.07,3489.95,1032.4,199.62,,109.27,3462.01,329.19,55.4
2020-01-05 14:00:00+00:00,212.01,,17.2,280.08,24.32,113.1,217.98,3547.93,1034.43,203.95,75.72,107.73,3458.74,86.82,47.66
2020-01-05 15:00:00+00:00,212.95,,70.48,279.91,24.28,114.11,229.62,3707.65,1037.96,205.82,76.93,104.7,3460.93,11.48,43.03
2020-01-05 16:00:00+00:00,220.21,10.69,201.83,285.69,24.34,124.87,228.08,3811.52,1062.06,206.2,556.11,101.68,3462.39,0.0,44.03
2020-01-05 17:00:00+00:00,219.87,,207.46,286.57,24.43,127.0,229.97,3806.71,1065.88,211.72,739.29,102.74,3465.35,,45.84
2020-01-05 18:00:00+00:00,218.6,,190.06,286.79,24.41,127.12,230.92,3833.56,1064.06,211.91,493.39,105.22,3465.49,,65.31
2020-01-05 19:00:00+00:00,217.62,,71.39,284.94,24.4,125.68,229.03,3814.19,1055.06,250.09,284.44,106.92,3466.96,,63.75
2020-01-05 20:00:00+00:00,217.58,10.68,18.99,284.19,24.48,121.87,230.81,3794.93,1050.73,306.89,3.0,109.82,3468.12,,64.43
2020-01-05 21:00:00+00:00,223.45,10.65,14.44,275.02,24.39,101.21,230.08,3670.7,816.59,303.97,0.0,110.18,3468.88,,53.47
2020-01-05 22:00:00+00:00,224.77,10.61,8.78,271.14,24.14,97.54,229.26,3535.81,272.19,290.67,,109.56,3468.23,,50.05
2020-01-05 23:00:00+00:00,222.99,10.62,8.64,271.71,24.22,97.64,228.45,3608.87,268.79,300.28,106.92,108.47,3468.7,,35.25
2020-01-06 00:00:00+00:00,225.1,10.61,8.6,271.93,24.27,97.67,228.41,3583.84,270.79,303.87,212.58,,3469.6,,28.95
2020-01-06 01:00:00+00:00,225.78,,8.55,271.61,24.19,97.68,229.31,3604.35,273.58,305.0,793.14,108.48,3469.11,,29.18
2020-01-06 02:00:00+00:00,218.63,10.62,8.5,271.38,24.14,98.62,228.44,3614.84,272.61,301.36,1042.59,,3466.42,,32.29
2020-01-06 03:00:00+00:00,221.81,,8.47,271.39,24.18,98.9,229.5,3760.93,275.26,304.95,916.47,,3463.46,,30.43
2020-01-06 04:00:00+00:00,215.29,10.63,8.42,270.88,24.15,101.27,228.68,3834.19,287.57,300.33,28.62,107.38,3462.99,,36.61
2020-01-06 05:00:00+00:00,214.4,10.66,12.95,279.24,24.29,120.29,229.88,3970.21,550.56,294.92,5.41,105.86,3462.26,,45.1
2020-01-06 06:00:00+00:00,215.62,10.69,35.22,279.13,24.31,122.15,238.24,4204.46,1111.38,321.84,378.55,103.09,3461.22,9.21,39.23
2020-01-06 07:00:00+00:00,214.27,,133.0,280.1,24.32,126.5,239.82,4212.81,1131.5,341.82,517.37,101.71,3462.15,39.25,41.5
2020-01-06 08:00:00+00:00,211.37,,128.68,278.08,24.39,127.99,239.78,4312.4,1070.56,358.13,294.99,100.68,3462.52,167.22,38.27
2020-01-06 09:00:00+00:00,209.03,,127.15,276.2,24.38,126.69,239.74,4302.19,1062.66,349.72,400.77,99.58,3466.51,317.7,39.27
2020-01-06 10:00:00+00:00,211.56,,133.61,278.43,24.44,127.25,240.67,4264.32,1067.97,355.04,8.99,99.44,3469.52,491.63,34.3
2020-01-06 11:00:00+00:00,210.57,,117.08,279.09,24.36,126.26,239.32,4243.1,1062.21,358.99,0.0,102.08,3468.41,544.05,30.76
2020-01-06 12:00:00+00:00,212.56,,58.26,276.73,24.39,125.73,239.34,4244.91,1063.51,354.69,,102.97,3467.62,455.79,26.37
2020-01-06 13:00:00+00:00,210.48,,62.72,277.64,24.44,125.7,239.29,4230.41,1049.51,358.36,,102.77,3465.88,275.14,25.65
2020-01-06 14:00:00+00:00,213.52,,79.8,279.05,24.43,123.39,,4300.69,1056.48,376.8,,104.34,3466.17,86.89,23.66
2020-01-06 15:00:00+00:00,215.35,,111.51,280.67,24.44,123.15,240.29,4367.59,1070.37,385.24,240.73,102.23,3466.14,11.29,28.94
2020-01-06 16:00:00+00:00,219.63,10.7,277.31,282.88,24.41,124.94,235.8,4428.57,1079.04,390.49,710.13,99.77,3465.54,0.34,41.03
2020-01-06 17:00:00+00:00,223.8,,216.91,284.5,24.39,127.05,236.79,4427.16,1080.0,385.1,758.85,99.24,3469.12,0.0,46.14
2020-01-06 18:00:00+00:00,220.52,,210.23,286.5,24.47,132.05,237.81,4408.41,1079.56,376.43,752.4,98.19,3470.88,,51.72
2020-01-06 19:00:00+00:00,221.84,10.69,106.34,284.88,24.09,128.87,237.53,4256.18,860.68,343.74,33.72,101.24,3471.48,,50.67
2020-01-06 20:00:00+00:00,213.03,,14.95,282.37,24.55,120.27,237.47,4170.86,1041.1,323.66,0.0,106.81,3471.41,,61.97
2020-01-06 21:00:00+00:00,213.96,10.65,12.62,275.16,24.37,102.75,236.3,4004.59,650.91,322.21,,108.11,3471.21,,83.57
2020-01-06 22:00:00+00:00,214.88,10.63,12.6,272.8,24.32,98.87,235.42,3987.03,276.38,322.31,198.96,104.78,3473.63,,97.78
2020-01-06 23:00:00+00:00,219.66,,7.18,272.15,24.23,99.02,224.9,4005.4,275.95,302.05,908.05,105.28,3473.36,,104.69
2020-01-07 00:00:00+00:00,223.51,10.64,6.49,273.28,24.41,98.51,224.48,4111.59,278.3,301.13,1062.43,105.35,3471.37,,121.02
2020-01-07 01:00:00+00:00,223.43,,6.45,272.6,24.3,98.47,225.44,4177.66,277.84,304.79,1055.63,104.25,3472.12,,135.76
2020-01-07 02:00:00+00:00,223.06,,6.44,271.41,24.37,99.42,225.41,4153.28,280.66,305.17,1047.31,103.14,,,145.91
2020-01-07 03:00:00+00:00,223.48,10.63,6.41,270.28,24.47,100.08,225.26,3983.67,283.96,305.39,918.06,103.15,3472.01,,142.07
2020-01-07 04:00:00+00:00,227.19,10.65,6.38,268.37,24.82,102.77,227.46,4086.57,502.62,303.98,601.32,,3470.12,,152.63
2020-01-07 05:00:00+00:00,240.95,10.69,12.59,277.36,25.48,126.43,229.8,4414.89,933.25,338.69,30.11,100.34,3470.64,,136.89
2020-01-07 06:00:00+00:00,239.37,10.71,82.64,279.54,25.63,129.52,228.45,4794.67,1124.02,359.25,19.88,97.45,3473.1,9.19,133.47
2020-01-07 07:00:00+00:00,232.47,,107.88,278.28,26.22,132.14,226.41,4819.08,1081.59,370.6,668.17,91.0,3470.68,53.86,143.76
2020-01-07 08:00:00+00:00,232.7,15.24,108.53,278.68,26.74,133.03,221.44,4882.01,1088.44,387.29,701.07,88.71,3469.14,223.08,126.95
2020-01-07 09:00:00+00:00,226.33,10.71,91.46,278.06,26.39,132.24,223.78,4867.27,1086.23,389.59,804.82,94.89,3467.48,390.81,105.56
2020-01-07 10:00:00+00:00,223.09,10.7,91.51,281.43,26.29,131.88,224.54,4651.36,1078.86,376.77,865.09,96.02,3464.59,481.98,90.84
2020-01-07 11:00:00+00:00,225.39,,21.31,279.36,26.4,128.03,210.66,4641.53,1086.84,375.92,620.1,100.71,3463.82,437.49,84.67
2020-01-07 12:00:00+00:00,225.26,,19.69,279.8,26.55,131.45,210.65,4667.36,1091.73,376.21,284.46,99.73,3461.74,310.66,94.48
2020-01-07 13:00:00+00:00,224.42,,19.5,283.07,26.49,132.26,212.4,4615.44,1088.93,374.45,3.75,101.98,3463.4,127.63,91.13
2020-01-07 14:00:00+00:00,226.07,10.71,19.4,282.77,26.41,128.91,208.34,4766.52,1088.41,371.8,13.44,,3462.87,30.34,80.39
2020-01-07 15:00:00+00:00,228.65,,190.94,282.79,26.83,132.34,228.52,4793.24,1091.28,375.5,361.26,95.05,3459.28,10.24,62.72
2020-01-07 16:00:00+00:00,223.77,,203.93,283.19,26.17,132.2,227.36,4798.38,1098.42,385.62,507.91,96.01,3457.65,0.33,42.69
2020-01-07 17:00:00+00:00,223.05,10.7,207.15,280.55,26.67,127.01,229.13,4847.54,1079.18,376.65,144.68,97.1,3460.2,0.0,49.73
2020-01-07 18:00:00+00:00,226.05,10.71,153.43,282.64,26.55,132.03,230.02,4859.24,1099.23,357.56,0.0,100.17,3463.51,,42.72
2020-01-07 19:00:00+00:00,224.62,10.69,36.87,280.18,26.35,127.69,227.84,4725.75,511.14,336.4,,104.11,3463.1,,46.12
2020-01-07 20:00:00+00:00,208.2,10.67,18.73,277.51,25.95,119.85,229.3,4538.49,317.17,309.29,,105.38,3460.54,,39.69
2020-01-07 21:00:00+00:00,209.4,10.65,12.83,271.25,25.71,101.84,228.01,4499.29,283.15,306.23,0.49,106.99,3461.92,,38.35
2020-01-07 22:00:00+00:00,209.9,,12.52,269.3,25.2,99.32,227.96,4432.76,272.24,305.51,484.71,105.9,3464.12,,47.39
2020-01-07 23:00:00+00:00,209.24,10.64,8.79,269.72,24.46,99.06,236.63,4168.25,271.3,296.12,1070.27,107.35,3465.05,,49.91
2020-01-08 00:00:00+00:00,208.27,10.62,8.56,268.75,24.45,98.32,236.92,3704.37,269.69,295.78,1064.78,107.37,3464.1,,47.08
2020-01-08 01:00:00+00:00,209.71,,8.28,268.8,24.34,98.29,237.84,3622.74,269.26,293.14,1058.09,109.61,3464.03,,55.3
2020-01-08 02:00:00+00:00,209.48,10.6,7.77,268.35,,99.18,236.74,3285.3,273.56,293.51,1050.7,108.55,3463.98,,64.73
2020-01-08 03:00:00+00:00,214.4,21.63,7.74,269.76,24.54,100.48,238.25,3840.23,280.4,294.32,1041.55,107.44,3463.8,,62.46
2020-01-08 04:00:00+00:00,209.83,10.65,7.71,268.37,24.87,100.86,237.74,4225.46,505.62,301.47,838.26,108.55,3464.12,,79.07
2020-01-08 05:00:00+00:00,213.4,10.7,11.86,277.93,25.68,123.75,228.24,4519.13,1042.95,307.43,49.92,108.18,3465.63,,85.89
2020-01-08 06:00:00+00:00,230.43,,32.65,278.9,26.33,128.38,206.92,4763.62,1054.09,340.93,0.0,106.62,3466.99,9.35,92.2
2020-01-08 07:00:00+00:00,226.37,,35.86,277.72,26.65,129.07,208.29,4663.26,1056.0,344.63,149.67,107.54,3466.17,47.67,95.41
2020-01-08 08:00:00+00:00,223.1,,24.12,274.9,26.44,127.53,207.51,4594.96,1053.63,336.11,2.56,107.21,3466.21,173.89,129.13
2020-01-08 09:00:00+00:00,223.41,,18.4,272.88,26.43,126.18,207.21,4573.33,1057.7,345.69,0.0,107.64,3465.24,301.03,149.65
2020-01-08 10:00:00+00:00,222.27,,18.53,277.67,26.46,127.17,208.18,4493.57,1050.79,345.98,,108.74,3461.9,391.63,124.05
2020-01-08 11:00:00+00:00,218.07,10.69,18.46,278.22,26.44,123.56,206.76,4382.88,1037.49,342.15,,107.63,3460.64,380.32,135.09
2020-01-08 12:00:00+00:00,220.77,,18.34,277.06,26.58,121.85,207.18,4468.02,1045.18,343.13,,108.76,3458.32,297.18,156.35
2020-01-08 13:00:00+00:00,225.77,10.7,82.26,280.96,26.42,127.99,207.03,4597.0,1058.43,346.52,,105.38,3458.27,143.03,173.14
