datetime,Hydro pumped storage consumption,Cross border electricity trading,Nuclear,Hydro Run-of-River,Biomass,Fossil brown coal / lignite,Fossil hard coal,Fossil oil,Fossil coal-derived gas,Fossil gas,Hydro water reservoir,Hydro pumped storage,Other renewables,Waste,Wind onshore,Solar,Load,Residual load,Renewable share of load,Renewable share of generation,Others
2022-03-20 03:00:00,-0.0,-1525.5,3505.7,153.3,280.4,2716.1,133.0,2.7,24.0,462.5,21.6,0.0,271.3,24.4,182.2,0.0,6358.3,6176.0,14.5,11.8,
2022-03-20 04:00:00,-0.0,-1480.4,3504.3,152.5,279.8,2737.2,144.4,2.7,24.0,469.2,17.4,0.0,272.3,24.4,186.8,5.2,6439.0,6246.9,14.4,11.8,
2022-03-20 05:00:00,-0.0,-1384.0,3507.0,152.3,279.8,2744.1,156.3,2.7,24.0,473.7,20.0,0.0,280.3,24.5,193.0,68.0,6614.7,6353.8,15.2,12.7,
2022-03-20 06:00:00,-159.0,-1166.2,3511.0,152.2,280.7,2713.9,167.4,2.7,24.0,474.2,37.2,0.0,280.6,24.6,193.0,448.6,7001.9,6360.3,20.1,16.9,
2022-03-20 07:00:00,-162.4,-1339.1,3508.1,152.1,279.5,2605.9,171.6,2.7,23.9,474.0,39.4,0.0,282.4,24.6,190.8,947.0,7265.3,6127.5,26.2,21.9,
2022-03-20 08:00:00,-215.8,-1186.0,3506.2,153.9,281.1,2532.6,186.9,2.7,24.0,469.0,27.8,0.0,280.6,24.7,189.9,1347.1,7637.9,6100.9,30.0,25.4,
2022-03-20 09:00:00,-745.4,-664.3,3504.7,154.8,280.4,2419.7,192.4,2.7,24.0,464.7,16.2,0.0,278.5,24.7,204.3,1594.5,7859.3,6060.5,32.3,27.7,
2022-03-20 10:00:00,-785.7,-582.7,3499.9,153.8,280.3,2384.8,177.5,2.7,23.9,458.9,15.0,0.0,277.7,24.5,221.3,1678.6,7917.3,6017.4,33.3,28.7,
2022-03-20 11:00:00,-759.4,-746.8,3496.9,153.8,276.4,2342.1,172.9,2.7,23.9,452.1,14.8,0.0,276.2,24.6,222.7,1620.9,7692.3,5848.7,33.5,28.4,
2022-03-20 12:00:00,-938.3,-875.8,3493.2,158.2,277.4,2651.3,184.9,2.7,23.7,464.8,14.8,0.0,276.0,24.8,212.5,1465.1,7502.3,5824.7,32.2,26.1,
2022-03-20 13:00:00,-908.0,-912.0,3493.7,158.2,277.7,2729.5,209.1,2.7,23.8,465.1,14.4,0.0,275.9,24.8,201.7,1217.7,7376.3,5956.9,29.3,23.7,
2022-03-20 14:00:00,-490.9,-1121.7,3492.0,159.3,278.9,2868.5,202.1,2.7,23.8,475.2,14.3,0.0,279.1,24.6,188.9,820.1,7360.8,6351.7,23.8,19.9,
2022-03-20 15:00:00,-229.1,-1282.5,3494.7,159.2,277.0,3178.1,142.2,2.7,23.8,485.4,15.1,18.1,281.0,24.7,178.6,378.9,7252.3,6694.8,18.0,15.1,
2022-03-20 16:00:00,-0.0,-1780.7,3494.8,157.7,279.9,3347.4,142.1,2.7,23.8,492.6,56.6,375.9,285.7,24.5,165.0,84.0,7357.9,7108.9,14.1,12.2,
2022-03-20 17:00:00,-0.0,-1608.0,3494.2,151.8,286.2,3640.1,150.4,2.7,24.0,496.2,220.5,430.0,287.9,24.8,149.6,5.6,7917.8,7762.5,14.1,12.5,
2022-03-20 18:00:00,-0.0,-1766.9,3498.8,154.2,288.2,3800.1,157.6,2.7,24.1,503.9,156.9,590.3,288.4,24.8,155.3,0.0,8076.3,7921.0,13.1,11.7,
2022-03-20 19:00:00,-0.0,-1762.5,3502.6,154.9,288.1,3960.7,161.1,2.7,24.1,507.3,94.9,368.0,287.7,24.7,146.9,0.0,7898.8,7751.9,12.5,10.8,
2022-03-20 20:00:00,-0.0,-1752.0,3502.1,160.0,287.1,3963.5,158.9,2.7,24.1,504.3,19.0,173.6,286.9,24.8,163.2,0.0,7628.9,7465.7,12.2,10.2,
2022-03-20 21:00:00,-0.0,-1656.9,3502.4,160.0,284.8,3940.3,141.5,2.7,24.1,480.0,18.8,2.5,277.8,24.8,160.8,0.0,7487.8,7327.0,12.2,10.1,
2022-03-20 22:00:00,-118.5,-1980.3,3503.8,159.8,284.5,4061.6,137.6,2.7,24.0,470.9,22.2,0.0,275.6,24.6,172.8,0.0,7210.3,7037.5,12.9,10.1,
2022-03-20 23:00:00,-840.3,-1599.6,3505.2,159.8,284.9,4203.5,135.3,2.7,24.1,463.3,21.8,0.1,268.6,24.6,165.4,0.0,6954.2,6788.8,13.1,9.9,
2022-03-21 00:00:00,-894.5,-1642.0,3503.9,156.4,284.9,4290.2,139.8,2.7,24.0,469.1,61.0,0.0,269.5,24.6,151.9,0.0,7017.1,6865.2,13.3,10.0,
2022-03-21 01:00:00,-565.2,-2116.3,3504.6,159.8,285.7,4398.8,146.8,2.7,24.1,475.8,21.8,0.0,269.2,24.7,145.1,0.0,6980.0,6834.9,12.8,9.4,
2022-03-21 02:00:00,-34.8,-2599.2,3504.5,159.9,285.8,4417.2,143.9,2.7,24.0,483.2,20.1,0.0,270.4,24.7,144.4,0.0,7003.0,6858.6,12.8,9.4,
2022-03-21 03:00:00,-0.0,-2567.7,3507.2,154.4,285.9,4365.4,144.5,2.7,24.1,559.3,146.2,0.0,269.9,24.8,148.1,0.0,7199.1,7050.9,14.1,10.6,
2022-03-21 04:00:00,-0.0,-2547.6,3507.0,155.4,287.1,4562.1,146.3,2.7,24.1,859.4,113.9,0.0,272.4,24.8,157.6,3.5,7787.2,7626.2,12.9,9.9,
2022-03-21 05:00:00,-0.0,-2460.2,3507.5,150.0,287.8,4811.5,157.1,2.7,24.1,1317.6,378.6,0.0,280.8,25.0,155.7,85.0,8850.8,8610.1,15.3,12.1,
2022-03-21 06:00:00,-0.0,-2932.0,3508.2,150.9,289.6,4904.0,149.1,2.7,24.1,1350.9,404.6,339.7,281.9,25.1,153.0,488.3,9275.2,8634.0,19.2,15.2,
2022-03-21 07:00:00,-0.0,-2932.7,3509.7,152.6,293.4,4859.6,146.6,9.0,24.1,1347.3,178.6,189.0,284.6,25.3,128.6,988.4,9322.3,8205.3,21.9,17.1,
2022-03-21 08:00:00,-0.0,-3126.7,3506.6,149.6,297.6,4851.8,156.7,3.0,24.1,1171.0,301.7,2.6,283.4,25.1,109.1,1376.2,9358.4,7873.1,27.0,20.6,
2022-03-21 09:00:00,-0.0,-3040.4,3502.8,157.1,300.4,4785.6,163.8,2.7,24.1,941.7,29.6,0.0,281.5,25.0,96.7,1619.5,9145.8,7429.6,27.3,20.9,
2022-03-21 10:00:00,-0.0,-2926.8,3497.3,158.4,301.0,4741.2,166.4,2.7,24.0,722.3,25.6,0.0,281.6,25.0,78.2,1729.5,9108.0,7300.3,28.4,22.0,
2022-03-21 11:00:00,-0.0,-2589.1,3495.2,160.6,299.7,4725.5,174.9,2.7,24.1,505.3,25.4,0.0,278.6,25.1,76.2,1722.9,9203.3,7404.2,28.0,22.4,
2022-03-21 12:00:00,-0.0,-2449.2,3493.7,160.2,297.4,4638.6,185.1,2.7,24.1,492.4,15.7,0.0,275.7,24.8,77.1,1612.4,9069.5,7380.1,27.0,21.7,
2022-03-21 13:00:00,-0.0,-2405.1,3493.3,160.3,297.8,4483.6,177.2,2.7,24.1,492.7,30.2,133.0,277.9,25.0,63.5,1378.6,8783.2,7341.2,25.3,20.4,
2022-03-21 14:00:00,-0.0,-2209.9,3490.6,155.1,300.9,4544.3,174.9,2.7,24.1,561.0,162.2,0.8,282.0,25.1,52.1,1017.1,8682.5,7613.2,22.8,18.4,
2022-03-21 15:00:00,-0.0,-2760.4,3489.0,153.5,300.2,4748.6,170.0,2.7,24.1,1086.0,254.6,0.0,283.2,25.1,42.9,541.7,8578.5,7993.9,18.5,14.3,
2022-03-21 16:00:00,-0.0,-2965.7,3490.0,155.8,300.7,4782.8,178.7,2.7,24.0,1336.5,137.6,418.9,286.5,25.0,42.7,119.5,8509.3,8347.1,12.4,9.7,
2022-03-21 17:00:00,-0.0,-2750.9,3491.8,157.1,299.2,4911.2,189.2,2.7,24.1,1337.2,95.9,579.0,286.2,25.0,57.4,6.2,8843.6,8780.0,10.3,8.4,
2022-03-21 18:00:00,-0.0,-2488.3,3491.9,155.8,298.6,4942.5,151.7,2.7,24.1,1354.1,136.2,459.2,287.1,24.8,95.2,0.0,9059.2,8964.1,10.9,9.0,
2022-03-21 19:00:00,-0.0,-2612.5,3496.2,158.5,296.3,4910.6,147.2,2.7,24.0,1347.4,63.0,404.8,286.0,25.0,104.5,0.0,8786.4,8681.9,10.5,8.5,
2022-03-21 20:00:00,-0.0,-2606.8,3499.2,158.3,290.5,4887.9,149.8,2.7,24.1,1325.8,65.5,48.8,284.1,24.9,108.6,0.0,8376.7,8268.1,11.0,8.5,
2022-03-21 21:00:00,-0.0,-2903.3,3498.0,159.4,288.2,4884.1,143.5,2.7,24.1,1257.7,44.4,0.0,274.5,24.8,103.9,0.0,7924.5,7820.6,11.1,8.2,
2022-03-21 22:00:00,-0.0,-3241.2,3499.3,161.0,288.5,4804.7,144.0,2.7,24.1,1294.4,19.6,0.0,273.5,24.9,98.9,0.0,7568.7,7469.8,11.3,8.0,
2022-03-21 23:00:00,-0.0,-3074.4,3502.7,157.2,285.7,4594.4,149.3,2.7,24.1,983.9,45.9,0.0,268.1,24.8,93.4,0.0,7214.3,7120.9,12.0,8.5,
2022-03-22 00:00:00,-0.0,-2922.2,3503.6,156.5,285.7,4611.8,152.2,2.7,24.1,850.9,57.8,0.0,267.9,24.7,79.1,0.0,7230.3,7151.3,11.9,8.6,
2022-03-22 01:00:00,-21.8,-3006.9,3500.4,158.3,285.8,4652.4,161.9,2.7,24.1,868.5,27.5,0.0,268.7,24.8,67.4,0.0,7171.2,7103.8,11.4,8.2,
2022-03-22 02:00:00,-570.3,-2221.1,3501.3,158.4,284.8,4563.0,180.7,2.7,24.0,796.9,26.4,0.0,269.2,24.7,75.9,0.0,7217.7,7141.8,11.5,8.3,
2022-03-22 03:00:00,-40.3,-2930.1,3503.2,158.4,284.5,4660.3,222.7,2.7,24.1,979.8,26.1,0.0,270.6,24.7,87.6,0.0,7402.7,7315.1,11.3,8.2,
2022-03-22 04:00:00,-0.0,-2726.2,3502.2,157.2,286.7,4659.5,281.8,2.7,24.1,1229.4,27.1,0.0,272.0,24.9,108.3,3.4,7951.1,7839.3,10.9,8.2,
2022-03-22 05:00:00,-0.0,-2488.9,3502.4,155.0,285.1,4877.8,331.7,2.7,24.0,1364.3,67.3,145.8,280.1,24.9,107.8,86.8,8885.5,8690.9,11.2,9.0,
2022-03-22 06:00:00,-0.0,-2675.8,3505.3,154.2,269.6,4843.5,373.9,2.7,24.1,1374.3,85.9,279.6,281.0,25.0,88.3,506.4,9284.3,8689.5,15.1,12.1,
2022-03-22 07:00:00,-0.0,-3068.5,3503.3,145.4,271.0,4855.2,394.5,2.7,24.0,1376.1,115.7,182.4,283.1,25.0,70.6,988.6,9283.8,8224.5,20.3,15.7,
2022-03-22 08:00:00,-0.0,-3244.9,3500.2,145.2,270.8,4850.9,413.8,2.7,24.0,1356.6,123.8,24.1,283.3,25.3,69.2,1346.5,9258.6,7842.9,24.3,18.1,
2022-03-22 09:00:00,-0.0,-2917.9,3497.2,147.1,289.2,4795.6,361.1,2.7,24.1,739.3,70.8,0.0,281.5,25.1,65.5,1573.2,9069.8,7431.0,26.9,20.6,
2022-03-22 10:00:00,-362.9,-2394.0,3491.4,148.3,290.5,4699.5,347.9,2.7,24.1,503.8,16.6,0.0,279.7,25.0,50.3,1684.1,8974.1,7239.7,27.7,21.5,
2022-03-22 11:00:00,-574.3,-2138.6,3487.1,151.6,292.7,4684.2,336.3,2.8,24.1,502.5,15.4,0.0,279.7,25.1,45.8,1681.8,9060.5,7332.9,27.4,21.5,
2022-03-22 12:00:00,-391.7,-2055.8,3484.4,153.8,293.9,4536.7,309.0,2.7,24.1,488.9,15.3,0.0,275.4,25.1,51.1,1570.5,8855.6,7234.1,26.8,21.1,
2022-03-22 13:00:00,-234.1,-2202.7,3478.6,156.7,294.2,4484.1,328.2,2.7,24.1,488.5,19.6,0.0,273.6,24.9,44.7,1348.5,8619.5,7226.3,24.9,19.6,
2022-03-22 14:00:00,-0.8,-2376.5,3473.7,151.2,293.4,4488.1,330.8,2.7,24.1,552.4,145.8,0.0,275.4,25.1,46.1,1000.2,8497.2,7450.9,22.7,17.8,
2022-03-22 15:00:00,-0.0,-2786.4,3473.7,149.2,296.1,4567.7,347.9,2.7,24.0,1072.5,251.4,0.0,279.5,25.2,39.7,536.8,8387.1,7810.7,18.7,14.1,
2022-03-22 16:00:00,-0.0,-2693.2,3474.5,153.8,296.4,4625.7,308.7,2.7,24.1,1307.6,69.3,137.6,284.7,25.1,40.2,121.0,8251.1,8089.9,11.9,9.1,
2022-03-22 17:00:00,-0.0,-2642.7,3475.2,154.5,295.0,4657.9,327.0,2.7,24.0,1300.4,78.3,433.9,288.3,25.0,57.5,6.2,8549.6,8485.9,10.4,8.3,
2022-03-22 18:00:00,-0.0,-2522.8,3477.2,155.7,294.9,4709.4,325.1,2.7,24.1,1330.9,74.5,472.2,289.6,25.0,75.2,0.0,8867.0,8791.8,10.2,8.4,
2022-03-22 19:00:00,-0.0,-2739.8,3480.6,151.9,293.0,4662.1,324.9,2.7,24.0,1322.6,159.3,362.2,287.4,24.9,89.8,0.0,8598.9,8509.0,11.6,9.2,
2022-03-22 20:00:00,-0.0,-2890.9,3483.8,153.4,292.2,4633.1,337.0,3.2,24.0,1321.9,145.3,93.2,288.9,25.0,99.5,0.0,8168.8,8069.3,12.1,9.2,
2022-03-22 21:00:00,-0.0,-3199.1,3486.1,151.3,290.2,4589.6,335.5,2.9,24.1,1292.7,253.8,0.0,278.1,24.8,79.7,0.0,7761.8,7682.1,13.7,9.9,
2022-03-22 22:00:00,-0.0,-3216.5,3487.7,152.4,288.0,4512.4,313.9,2.7,24.1,1115.3,188.5,0.0,276.6,24.9,79.4,0.0,7394.4,7315.1,13.5,9.5,
2022-03-22 23:00:00,-0.0,-3102.4,3490.5,156.7,286.4,4369.0,291.7,4.6,24.0,963.1,55.0,0.0,273.4,24.9,76.3,0.0,7066.8,6990.6,12.2,8.6,
2022-03-23 00:00:00,-192.9,-2690.1,3492.1,158.5,286.5,4369.9,304.2,6.9,23.8,850.4,24.2,0.0,274.4,24.8,61.4,0.0,7103.1,7041.8,11.5,8.3,
2022-03-23 01:00:00,-357.7,-2659.6,3494.4,158.6,285.7,4375.2,305.0,6.8,23.9,891.7,23.0,0.0,273.9,24.7,62.2,0.0,7031.8,6969.6,11.6,8.2,
2022-03-23 02:00:00,-348.2,-2655.6,3494.4,157.6,286.3,4400.6,284.7,2.8,23.8,876.7,22.7,0.0,274.1,24.8,46.5,0.0,7028.0,6981.5,11.4,8.1,
2022-03-23 03:00:00,-477.5,-2411.4,3495.2,157.6,287.8,4390.8,300.1,2.7,23.9,955.0,22.4,0.0,274.5,24.7,48.8,0.0,7192.9,7144.1,11.2,8.0,
2022-03-23 04:00:00,-18.3,-2691.7,3497.5,156.3,288.7,4406.4,335.4,2.7,24.0,1231.5,24.6,0.0,276.5,24.9,53.2,3.3,7749.5,7693.0,10.5,7.9,
2022-03-23 05:00:00,-0.0,-2392.7,3500.3,150.8,287.5,4586.2,354.6,2.7,24.0,1363.0,160.0,143.5,283.2,25.1,45.7,99.5,8708.9,8563.8,11.9,9.5,
2022-03-23 06:00:00,-0.0,-2708.8,3499.9,150.4,289.1,4572.9,369.3,2.7,24.1,1372.5,177.2,393.9,286.6,25.0,38.7,527.4,9110.5,8544.4,16.3,13.1,
2022-03-23 07:00:00,-0.0,-2912.3,3500.0,150.4,292.0,4528.4,383.7,7.0,24.0,1289.7,177.8,242.2,288.7,25.2,36.4,1000.8,9126.2,8089.0,21.5,16.7,
2022-03-23 08:00:00,-0.0,-2637.6,3495.0,155.8,295.2,4483.1,387.7,3.0,24.1,1010.9,32.2,3.1,284.7,25.1,26.9,1347.5,9072.0,7697.6,23.8,18.6,
2022-03-23 09:00:00,-429.4,-2085.4,3488.6,156.0,295.8,4480.4,393.2,2.7,24.1,504.8,14.3,0.0,280.4,25.0,19.7,1558.6,8875.1,7296.8,26.3,20.8,
2022-03-23 10:00:00,-573.9,-2020.0,3480.9,155.0,295.2,4452.9,390.9,2.7,24.1,492.4,13.9,0.0,279.2,25.0,17.0,1652.1,8796.8,7127.7,27.6,21.5,
2022-03-23 11:00:00,-571.5,-1951.5,3473.8,156.1,295.6,4450.6,407.3,2.7,24.1,488.4,13.8,0.0,278.9,24.9,12.7,1645.5,8862.5,7204.2,27.3,21.4,
2022-03-23 12:00:00,-568.9,-2023.6,3469.2,156.1,295.2,4455.6,409.5,2.7,24.1,480.7,13.7,0.0,276.1,24.9,10.2,1539.4,8722.3,7172.6,26.4,20.6,
2022-03-23 13:00:00,-541.1,-1978.7,3465.8,155.9,295.1,4476.7,270.0,2.7,24.1,481.4,16.3,0.0,278.3,24.9,9.7,1321.2,8435.7,7104.8,24.8,19.3,
2022-03-23 14:00:00,-11.7,-2317.0,3461.4,153.7,296.1,4478.0,265.2,2.7,24.1,486.9,16.8,0.0,277.3,24.8,9.4,981.9,8348.9,7357.5,20.9,16.7,
2022-03-23 15:00:00,-0.0,-2234.1,3459.2,153.3,295.7,4478.1,259.8,2.7,24.0,660.6,21.7,24.9,279.4,24.9,9.1,531.3,8182.5,7642.1,15.9,12.8,
2022-03-23 16:00:00,-0.0,-2501.6,3462.2,152.9,295.6,4433.2,244.3,2.7,24.0,1247.6,27.3,210.0,283.8,24.9,15.7,122.8,8122.1,7983.5,11.2,8.8,
2022-03-23 17:00:00,-0.0,-2445.9,3462.5,150.6,296.7,4512.8,260.1,2.7,24.0,1305.2,28.9,478.9,285.3,24.9,29.2,7.2,8475.8,8439.4,9.6,7.8,
2022-03-23 18:00:00,-0.0,-2385.8,3464.0,150.6,294.8,4589.3,264.2,2.7,24.0,1317.6,28.9,555.0,286.4,24.9,38.2,0.0,8783.4,8745.2,9.2,7.7,
2022-03-23 19:00:00,-0.0,-2632.7,3468.1,144.8,294.9,4557.6,269.1,2.7,24.0,1320.3,247.3,392.9,288.3,24.9,32.3,0.0,8499.6,8467.3,12.0,9.6,
2022-03-23 20:00:00,-0.1,-2598.1,3471.8,147.5,292.3,4505.3,273.1,2.7,24.0,1275.0,159.6,100.9,285.0,24.9,23.4,0.0,8052.5,8029.1,11.4,8.8,
2022-03-23 21:00:00,-0.0,-3000.3,3475.1,148.0,289.0,4473.6,274.6,2.7,24.1,1273.0,141.7,29.1,276.3,24.9,19.7,0.0,7585.2,7565.5,11.7,8.5,
2022-03-23 22:00:00,-0.0,-3293.2,3478.6,145.9,287.9,4477.4,293.2,2.7,24.1,1177.6,137.0,0.5,275.4,24.9,19.2,0.0,7189.9,7170.7,12.2,8.5,
2022-03-23 23:00:00,-0.0,-3266.2,3481.4,151.5,286.6,4389.1,181.9,2.7,24.1,1144.2,17.3,0.0,272.6,24.5,22.5,0.0,6858.0,6835.5,11.1,7.6,
2022-03-24 00:00:00,-48.1,-3144.2,3483.2,150.5,286.7,4348.3,160.7,2.7,24.1,1203.3,15.7,0.0,271.3,24.7,24.3,0.0,6906.1,6881.7,11.0,7.6,
2022-03-24 01:00:00,-77.6,-3188.8,3488.5,151.9,286.6,4373.5,165.9,2.7,24.1,1132.3,12.2,0.0,271.0,24.8,30.7,0.0,6824.3,6793.6,11.2,7.7,
2022-03-24 02:00:00,-359.1,-3045.9,3487.5,153.0,286.6,4373.3,153.3,2.7,24.1,1289.0,12.1,0.0,271.9,24.5,32.4,0.0,6816.7,6784.3,11.3,7.6,
2022-03-24 03:00:00,-81.7,-3169.5,3487.1,154.1,285.7,4414.0,165.6,2.7,24.1,1285.6,12.1,0.0,272.4,24.5,31.4,0.0,7024.5,6993.1,10.9,7.6,
2022-03-24 04:00:00,-0.8,-2738.6,3489.7,153.4,286.6,4405.6,176.1,2.7,24.1,1289.0,19.7,10.4,274.7,24.7,28.2,2.2,7521.3,7490.9,10.3,7.6,
2022-03-24 05:00:00,-0.0,-2317.2,3492.3,146.8,288.9,4587.5,182.1,2.7,24.0,1319.6,78.2,188.9,282.5,25.0,22.2,92.0,8498.8,8384.6,10.9,8.8,
2022-03-24 06:00:00,-0.0,-2624.4,3492.5,146.1,288.7,4578.5,184.1,2.7,24.1,1339.8,129.4,387.9,284.6,24.8,19.9,485.7,8899.5,8393.9,15.4,12.4,
2022-03-24 07:00:00,-0.0,-2900.0,3489.8,147.0,268.6,4509.5,192.9,2.7,24.1,1316.4,100.6,367.2,286.9,25.0,16.1,942.7,8936.9,7978.0,19.9,15.7,
2022-03-24 08:00:00,-11.1,-2218.3,3487.8,149.7,281.5,4392.9,169.7,2.7,24.2,724.3,64.2,47.7,285.4,25.0,12.6,1289.4,8909.9,7607.9,23.5,19.2,
2022-03-24 09:00:00,-536.2,-1885.5,3477.3,152.7,293.6,4399.1,125.2,2.7,24.1,500.2,15.0,0.6,282.9,24.9,10.7,1508.9,8710.9,7191.3,26.1,21.0,
2022-03-24 10:00:00,-574.9,-1860.3,3468.1,152.8,294.4,4392.2,125.5,2.7,24.1,494.7,14.3,0.0,281.6,24.8,11.6,1614.5,8705.0,7078.9,27.4,21.8,
2022-03-24 11:00:00,-573.0,-1733.1,3467.4,153.9,295.4,4306.3,129.6,8.6,24.1,490.3,14.1,0.0,279.7,24.9,16.4,1610.9,8790.1,7162.9,27.1,22.0,
2022-03-24 12:00:00,-569.9,-1699.2,3464.9,152.8,295.8,4296.8,133.8,3.3,24.0,480.4,14.0,0.0,277.0,24.9,21.4,1499.1,8635.2,7114.7,26.3,21.3,
2022-03-24 13:00:00,-567.8,-1641.1,3459.9,152.8,294.6,4304.8,127.2,16.0,24.1,482.4,13.8,0.0,276.6,24.8,25.7,1263.8,8407.3,7117.9,24.3,19.5,
2022-03-24 14:00:00,-50.8,-2221.7,3457.3,151.7,295.0,4317.2,131.3,14.3,24.0,753.1,14.3,0.0,278.9,24.8,29.6,916.6,8348.5,7402.3,20.3,16.3,
2022-03-24 15:00:00,-0.0,-2502.8,3459.2,152.4,295.4,4380.3,133.8,28.9,24.0,1297.0,19.7,0.0,282.0,25.0,31.9,480.4,8197.3,7685.0,15.5,12.0,
2022-03-24 16:00:00,-0.0,-2688.8,3459.6,144.4,296.3,4496.6,127.7,2.7,24.0,1316.3,152.9,179.8,289.1,25.0,41.7,115.5,8098.5,7941.3,13.0,10.0,
2022-03-24 17:00:00,-0.0,-2657.5,3459.1,142.8,293.1,4591.9,129.0,2.7,24.0,1282.4,171.2,432.4,291.5,25.1,60.3,9.6,8389.1,8319.2,11.7,9.4,
2022-03-24 18:00:00,-0.0,-2652.8,3468.7,141.8,294.1,4660.1,142.5,2.7,24.1,1299.3,225.9,538.6,291.4,25.0,69.1,0.0,8697.5,8628.5,11.9,9.7,
2022-03-24 19:00:00,-0.0,-2751.8,3473.0,143.1,294.0,4672.0,152.6,2.7,24.1,1296.7,159.9,391.4,291.9,24.9,57.5,0.0,8411.1,8353.6,11.4,9.1,
2022-03-24 20:00:00,-0.0,-2782.5,3475.6,142.3,293.5,4657.7,150.5,2.7,24.0,1292.2,148.8,19.2,290.0,25.0,41.7,0.0,7959.6,7917.9,11.7,8.8,
2022-03-24 21:00:00,-0.0,-2981.3,3479.6,145.6,290.0,4605.8,143.6,2.7,24.1,1273.0,58.4,0.0,278.8,24.9,31.6,0.0,7498.1,7466.5,10.9,7.9,
2022-03-24 22:00:00,-0.0,-3101.6,3483.8,149.6,289.8,4577.1,149.9,2.7,24.1,1125.4,13.2,0.0,275.6,24.9,23.0,0.0,7151.8,7128.8,10.7,7.5,
2022-03-24 23:00:00,-0.0,-3230.7,3487.8,146.3,287.4,4347.3,155.6,2.7,24.1,1102.1,45.4,0.0,272.0,25.1,19.1,0.0,6796.0,6776.9,11.5,7.9,
2022-03-25 00:00:00,-0.0,-3019.1,3491.9,146.4,278.2,4302.0,161.8,2.7,24.0,984.4,43.6,0.0,272.1,25.1,15.8,0.0,6818.4,6802.5,11.3,7.9,
2022-03-25 01:00:00,-0.0,-3161.9,3491.4,146.3,273.9,4285.4,170.8,2.7,24.1,1035.8,44.5,0.0,272.8,24.9,11.5,0.0,6749.9,6738.4,11.3,7.8,
2022-03-25 02:00:00,-0.0,-3201.9,3491.7,145.3,274.1,4325.7,173.9,2.7,24.1,1040.4,44.3,0.0,272.4,25.0,8.7,0.0,6780.5,6771.8,11.2,7.7,
2022-03-25 03:00:00,-0.0,-3034.0,3494.3,146.4,275.1,4345.7,190.2,2.7,24.1,1024.7,42.9,0.0,272.9,25.1,6.2,0.0,6980.2,6974.0,10.8,7.7,
2022-03-25 04:00:00,-0.0,-2835.8,3494.5,146.5,276.1,4387.4,171.8,4.0,24.0,1265.8,61.2,0.0,275.7,24.8,4.5,4.3,7463.5,7454.6,10.5,7.7,
2022-03-25 05:00:00,-0.0,-2542.8,3495.6,143.7,284.3,4559.9,128.7,3.2,24.0,1300.8,135.0,284.9,283.1,25.1,6.5,97.9,8337.0,8232.6,11.6,9.2,
2022-03-25 06:00:00,-0.0,-2668.5,3495.9,142.1,288.0,4586.5,127.8,3.4,24.0,1326.5,154.9,329.1,284.9,25.0,7.2,473.4,8711.2,8230.7,15.6,12.5,
2022-03-25 07:00:00,-0.0,-2794.9,3494.9,135.5,278.0,4559.9,129.6,2.7,24.1,1330.4,155.2,67.4,286.7,25.0,6.7,920.8,8764.2,7836.7,20.5,15.8,
2022-03-25 08:00:00,-32.2,-2345.6,3491.7,136.2,276.7,4521.2,133.0,2.7,24.1,725.7,130.1,0.0,283.0,25.0,5.6,1272.8,8737.8,7459.5,24.2,19.2,
2022-03-25 09:00:00,-48.2,-2319.6,3487.2,141.3,278.3,4367.7,133.4,2.8,24.1,492.0,22.7,0.0,282.2,24.9,7.0,1501.6,8565.1,7056.5,26.2,20.9,
2022-03-25 10:00:00,-686.6,-1788.2,3480.9,140.3,277.9,4363.3,130.3,2.8,24.1,493.5,21.0,0.0,280.4,24.9,9.6,1614.4,8536.9,6913.0,27.6,21.7,
2022-03-25 11:00:00,-882.0,-1595.1,3476.9,141.7,277.1,4289.7,118.9,2.7,24.1,488.4,17.3,5.8,276.9,24.7,11.0,1619.6,8535.0,6904.4,27.6,21.9,
2022-03-25 12:00:00,-874.7,-1374.7,3475.8,147.2,275.9,4208.7,127.1,2.7,24.1,477.6,17.0,1.5,280.6,24.9,12.6,1513.7,8419.2,6892.9,26.8,21.3,
2022-03-25 13:00:00,-859.9,-1584.7,3470.9,149.1,275.9,4306.1,129.5,2.7,24.1,478.5,19.7,5.8,278.7,24.9,17.1,1287.6,8173.5,6868.8,25.0,19.5,
2022-03-25 14:00:00,-103.8,-2265.6,3466.8,150.2,276.0,4337.7,128.4,2.7,24.1,485.1,19.9,81.1,279.6,24.9,25.1,938.8,8107.6,7143.7,21.0,16.8,
2022-03-25 15:00:00,-0.0,-2582.4,3467.3,149.1,278.5,4403.2,134.3,2.7,24.1,675.8,19.9,389.9,282.4,24.8,32.1,493.4,7960.5,7435.0,15.9,12.7,
2022-03-25 16:00:00,-0.0,-2946.6,3465.7,149.6,278.8,4426.7,135.0,2.7,23.9,1255.9,27.2,419.8,288.7,24.9,41.6,121.3,7861.6,7698.7,11.7,9.0,
2022-03-25 17:00:00,-0.0,-2894.0,3464.4,145.9,279.0,4417.9,141.7,2.7,23.9,1322.0,136.9,526.7,289.9,24.9,51.5,9.0,8072.4,8011.9,11.5,9.0,
